Order_ID,Order_Date,Customer_Age,Gender,Location,Product_Category,Quantity,Unit_Price
ORD11197,2025-11-06,55,Male,Los Angeles,Clothing,1,14.99
ORD11198,2025-03-24,21,Male,Seattle,Beauty,1,18.5
ORD11199,2025-04-20,49,Female,Chicago,Clothing,2,39.99
ORD11200,2025-03-18,19,Female,New York,Clothing,4,89.99
ORD11201,2025-01-28,53,Male,New York,Electronics,5,1099.99
ORD11202,2025-09-08,56,Female,Seattle,Beauty,3,18.5
ORD11203,2025-12-17,31,Female,Seattle,Home & Kitchen,2,150.0
ORD11204,2025-05-02,58,Female,New York,Electronics,1,599.99
ORD11205,2025-05-23,37,Male,Houston,Electronics,1,1099.99
ORD11206,2025-08-24,22,Male,Los Angeles,Clothing,1,19.99
ORD11207,2025-03-18,59,Female,Seattle,Home & Kitchen,1,24.99
ORD11208,2025-06-05,30,Female,Seattle,Clothing,5,19.99
ORD11209,2025-04-11,18,Female,Houston,Electronics,5,599.99
ORD11210,2025-09-13,23,Female,New York,Clothing,1,14.99
ORD11211,2025-11-21,27,Female,New York,Clothing,1,39.99
ORD11212,2025-12-18,62,Non-binary,Houston,Beauty,1,29.99
ORD11213,2025-02-28,56,Female,Seattle,Electronics,1,299.99
ORD11214,2025-07-15,43,Male,Los Angeles,Electronics,5,299.99
ORD11215,2025-01-17,46,Male,Chicago,Beauty,2,29.99
ORD11216,2025-11-15,65,Female,New York,Home & Kitchen,4,85.0
ORD11217,2025-07-14,39,Male,New York,Clothing,3,14.99
ORD11218,2025-09-24,24,Male,Chicago,Clothing,1,19.99
ORD11219,2025-05-26,19,Female,Seattle,Beauty,3,29.99
ORD11220,2025-01-05,54,Female,Los Angeles,Clothing,4,89.99
ORD11221,2025-03-07,19,Female,Miami,Clothing,3,89.99
ORD11222,2025-07-14,22,Female,Seattle,Electronics,5,599.99
ORD11223,2025-11-02,40,Male,Seattle,Beauty,1,9.99
ORD11224,2025-04-28,47,Male,Chicago,Clothing,3,14.99
ORD11225,2025-10-09,38,Female,Houston,Home & Kitchen,2,85.0
ORD11226,2025-01-14,34,Female,Seattle,Clothing,2,19.99
ORD11227,2025-09-04,21,Male,Chicago,Clothing,2,14.99
ORD11228,2025-10-13,49,Male,Los Angeles,Electronics,1,49.99
ORD11229,2025-08-09,45,Female,New York,Beauty,2,29.99
ORD11230,2025-03-06,36,Female,New York,Home & Kitchen,3,150.0
ORD11231,2025-03-23,61,Female,New York,Clothing,1,89.99
ORD11232,2025-05-08,21,Male,Miami,Home & Kitchen,4,12.99
ORD11233,2025-10-16,58,Female,Houston,Home & Kitchen,3,24.99
ORD11234,2025-08-15,55,Female,Chicago,Home & Kitchen,4,150.0
ORD11235,2025-03-30,33,Male,New York,Clothing,4,89.99
ORD11236,2025-08-11,18,Male,Miami,Electronics,5,299.99
ORD11237,2025-03-04,20,Male,Seattle,Beauty,1,29.99
ORD11238,2025-08-19,43,Male,New York,Beauty,4,29.99
ORD11239,2025-09-22,20,Female,Miami,Electronics,4,1099.99
ORD11240,2025-02-24,27,Female,Seattle,Electronics,1,1099.99
ORD11241,2025-08-26,23,Male,New York,Beauty,1,18.5
ORD11242,2025-05-07,21,Female,Los Angeles,Home & Kitchen,1,24.99
ORD11243,2025-05-28,41,Non-binary,Chicago,Beauty,2,75.0
ORD11244,2025-07-25,29,Male,Los Angeles,Electronics,5,299.99
ORD11245,2025-08-11,29,Male,Miami,Home & Kitchen,4,12.99
ORD11246,2025-12-27,45,Female,Houston,Electronics,1,599.99
ORD11247,2025-10-15,18,Male,Seattle,Clothing,2,14.99
ORD11248,2025-08-14,34,Female,Houston,Beauty,1,29.99
ORD11249,2025-06-30,55,Male,Los Angeles,Clothing,1,14.99
ORD11250,2025-01-17,21,Non-binary,Houston,Beauty,1,18.5
ORD11251,2025-06-09,39,Female,New York,Electronics,1,299.99
ORD11252,2025-08-17,55,Female,Houston,Electronics,1,1099.99
ORD11253,2025-01-11,65,Female,Miami,Clothing,5,19.99
ORD11254,2025-12-25,63,Female,Chicago,Electronics,2,1099.99
ORD11255,2025-12-08,63,Male,Los Angeles,Electronics,5,1099.99
ORD11256,2025-11-08,50,Male,Miami,Home & Kitchen,4,12.99
ORD11257,2025-11-07,51,Non-binary,Seattle,Clothing,2,19.99
ORD11258,2025-08-26,55,Male,New York,Beauty,5,18.5
ORD11259,2025-10-12,65,Male,Houston,Beauty,2,9.99
ORD11260,2025-04-21,49,Male,New York,Beauty,5,18.5
ORD11261,2025-05-17,33,Male,Los Angeles,Home & Kitchen,2,12.99
ORD11262,2025-04-18,65,Female,Miami,Home & Kitchen,5,24.99
ORD11263,2025-08-17,18,Male,Chicago,Clothing,2,14.99
ORD11264,2025-01-14,31,Female,Miami,Beauty,1,29.99
ORD11265,2025-02-15,44,Male,Los Angeles,Electronics,1,1099.99
ORD11266,2025-10-07,23,Male,Seattle,Beauty,1,29.99
ORD11267,2025-02-12,46,Non-binary,Seattle,Home & Kitchen,1,24.99
ORD11268,2025-10-07,43,Female,Chicago,Clothing,1,39.99
ORD11269,2025-08-20,40,Female,Seattle,Clothing,5,14.99
ORD11270,2025-07-11,46,Female,Miami,Clothing,1,19.99
ORD11271,2025-05-13,52,Male,Houston,Home & Kitchen,1,12.99
ORD11272,2025-04-03,30,Male,New York,Home & Kitchen,1,12.99
ORD11273,2025-11-28,60,Male,Los Angeles,Beauty,2,75.0
ORD11274,2025-11-04,60,Male,Miami,Clothing,4,14.99
ORD11275,2025-10-24,60,Female,Houston,Electronics,1,1099.99
ORD11276,2025-10-29,40,Male,New York,Home & Kitchen,5,24.99
ORD11277,2025-08-05,25,Male,New York,Beauty,2,29.99
ORD11278,2025-09-07,36,Female,Seattle,Clothing,4,89.99
ORD11279,2025-07-01,24,Female,Houston,Beauty,3,29.99
ORD11280,2025-11-24,20,Female,Houston,Home & Kitchen,4,12.99
ORD11281,2025-10-07,33,Female,Miami,Beauty,3,9.99
ORD11282,2025-08-20,50,Male,New York,Beauty,2,9.99
ORD11283,2025-10-15,39,Male,Los Angeles,Clothing,5,89.99
ORD11284,2025-05-05,58,Male,Miami,Clothing,5,19.99
ORD11285,2025-10-21,32,Male,Houston,Clothing,4,19.99
ORD11286,2025-03-12,34,Male,Los Angeles,Beauty,4,9.99
ORD11287,2025-01-12,57,Female,New York,Home & Kitchen,2,24.99
ORD11288,2025-02-27,55,Female,Seattle,Clothing,5,89.99
ORD11289,2025-11-24,28,Non-binary,Los Angeles,Beauty,2,9.99
ORD11290,2025-04-20,48,Female,New York,Home & Kitchen,2,85.0
ORD11291,2025-01-23,34,Male,Miami,Electronics,3,49.99
ORD11292,2025-12-25,19,Female,Chicago,Home & Kitchen,4,150.0
ORD11293,2025-03-16,34,Male,New York,Beauty,1,75.0
ORD11294,2025-04-09,62,Male,New York,Beauty,1,18.5
ORD11295,2025-08-29,65,Female,Seattle,Electronics,3,599.99
ORD11296,2025-11-01,52,Female,Miami,Electronics,4,299.99
ORD11297,2025-08-25,53,Male,Chicago,Electronics,3,49.99
ORD11298,2025-07-31,51,Female,New York,Clothing,5,89.99
ORD11299,2025-04-05,43,Female,Chicago,Beauty,5,29.99
ORD11300,2025-07-22,62,Female,Houston,Home & Kitchen,5,12.99
ORD11301,2025-06-09,62,Female,New York,Home & Kitchen,5,150.0
ORD11302,2025-05-14,38,Female,New York,Electronics,5,299.99
ORD11303,2025-03-11,64,Female,Los Angeles,Electronics,3,49.99
ORD11304,2025-05-07,62,Female,Seattle,Electronics,1,1099.99
ORD11305,2025-02-06,48,Male,Seattle,Electronics,5,599.99
ORD11306,2025-10-03,53,Female,Los Angeles,Beauty,2,75.0
ORD11307,2025-07-30,63,Female,New York,Home & Kitchen,3,150.0
ORD11308,2025-11-03,21,Male,New York,Electronics,5,299.99
ORD11309,2025-12-02,59,Female,Los Angeles,Home & Kitchen,2,150.0
ORD11310,2025-01-25,36,Female,Houston,Home & Kitchen,4,12.99
ORD11311,2025-09-12,44,Male,Houston,Home & Kitchen,1,85.0
ORD11312,2025-06-09,38,Male,Chicago,Beauty,3,18.5
ORD11313,2025-10-03,19,Female,Chicago,Home & Kitchen,2,85.0
ORD11314,2025-09-17,56,Male,Los Angeles,Clothing,3,89.99
ORD11315,2025-07-27,42,Female,Seattle,Clothing,3,14.99
ORD11316,2025-12-25,36,Male,Houston,Home & Kitchen,2,150.0
ORD11317,2025-01-28,18,Female,Seattle,Beauty,2,29.99
ORD11318,2025-03-02,29,Male,Los Angeles,Beauty,4,18.5
ORD11319,2025-12-22,60,Female,Houston,Clothing,5,89.99
ORD11320,2025-02-04,42,Male,New York,Clothing,1,89.99
ORD11321,2025-02-17,41,Female,Miami,Home & Kitchen,1,12.99
ORD11322,2025-01-04,52,Male,Houston,Beauty,4,18.5
ORD11323,2025-10-14,26,Male,New York,Clothing,4,89.99
ORD11324,2025-01-07,35,Male,Seattle,Beauty,2,75.0
ORD11325,2025-11-23,45,Male,Seattle,Electronics,1,599.99
ORD11326,2025-04-15,51,Male,Seattle,Beauty,2,75.0
ORD11327,2025-08-09,40,Female,Seattle,Beauty,4,9.99
ORD11328,2025-10-11,40,Non-binary,Seattle,Clothing,3,89.99
ORD11329,2025-09-21,29,Male,New York,Clothing,3,89.99
ORD11330,2025-07-05,35,Male,Seattle,Beauty,3,75.0
ORD11331,2025-12-01,41,Male,Houston,Home & Kitchen,2,85.0
ORD11332,2025-02-09,25,Male,Los Angeles,Clothing,3,14.99
ORD11333,2025-10-03,57,Female,Seattle,Beauty,4,9.99
ORD11334,2025-08-13,43,Female,Los Angeles,Home & Kitchen,4,85.0
ORD11335,2025-03-28,19,Male,Miami,Beauty,1,29.99
ORD11336,2025-09-01,40,Female,Seattle,Electronics,5,299.99
ORD11337,2025-07-18,33,Female,Chicago,Home & Kitchen,1,85.0
ORD11338,2025-07-17,56,Non-binary,Los Angeles,Home & Kitchen,3,85.0
ORD11339,2025-11-16,32,Male,Los Angeles,Home & Kitchen,1,24.99
ORD11340,2025-12-25,58,Female,Miami,Electronics,4,49.99
ORD11341,2025-08-31,50,Male,New York,Beauty,2,75.0
ORD11342,2025-05-23,34,Male,Seattle,Home & Kitchen,3,150.0
ORD11343,2025-08-07,21,Female,Los Angeles,Home & Kitchen,4,24.99
ORD11344,2025-11-05,57,Male,Seattle,Electronics,3,299.99
ORD11345,2025-05-04,59,Female,Los Angeles,Beauty,5,75.0
ORD11346,2025-07-17,57,Female,Houston,Clothing,3,19.99
ORD11347,2025-06-11,48,Female,Los Angeles,Beauty,3,9.99
ORD11348,2025-08-19,61,Male,Houston,Clothing,1,19.99
ORD11349,2025-11-03,52,Female,Houston,Home & Kitchen,3,85.0
ORD11350,2025-03-09,31,Female,Seattle,Clothing,2,14.99
ORD11351,2025-09-24,33,Male,New York,Clothing,5,19.99
ORD11352,2025-09-13,19,Male,Los Angeles,Clothing,5,39.99
ORD11353,2025-09-21,21,Female,Miami,Clothing,2,39.99
ORD11354,2025-03-04,20,Female,New York,Clothing,2,39.99
ORD11355,2025-01-02,19,Male,Miami,Beauty,4,18.5
ORD11356,2025-07-14,25,Male,New York,Beauty,1,18.5
ORD11357,2025-01-06,53,Male,Chicago,Clothing,4,89.99
ORD11358,2025-02-17,36,Male,Seattle,Clothing,3,89.99
ORD11359,2025-11-29,33,Female,New York,Electronics,3,49.99
ORD11360,2025-08-04,53,Female,Los Angeles,Home & Kitchen,4,150.0
ORD11361,2025-10-29,38,Female,New York,Electronics,2,299.99
ORD11362,2025-01-09,47,Female,Houston,Clothing,3,19.99
ORD11363,2025-05-23,39,Non-binary,Miami,Beauty,1,18.5
ORD11364,2025-06-19,19,Female,New York,Beauty,4,18.5
ORD11365,2025-08-05,35,Male,New York,Beauty,3,75.0
ORD11366,2025-02-14,63,Male,Los Angeles,Home & Kitchen,4,24.99
ORD11367,2025-10-05,38,Male,Miami,Home & Kitchen,1,12.99
ORD11368,2025-09-25,57,Male,Miami,Clothing,4,14.99
ORD11369,2025-10-08,30,Male,Los Angeles,Beauty,2,18.5
ORD11370,2025-07-18,56,Female,New York,Clothing,5,14.99
ORD11371,2025-10-12,51,Female,Miami,Electronics,5,49.99
ORD11372,2025-12-16,60,Female,Miami,Electronics,1,1099.99
ORD11373,2025-07-09,55,Male,Chicago,Beauty,5,9.99
ORD11374,2025-08-21,42,Male,Miami,Clothing,1,39.99
ORD11375,2025-02-14,26,Male,Seattle,Home & Kitchen,5,12.99
ORD11376,2025-10-23,53,Female,Los Angeles,Beauty,3,9.99
ORD11377,2025-02-10,53,Female,Miami,Home & Kitchen,1,85.0
ORD11378,2025-08-25,41,Male,Chicago,Electronics,4,49.99
ORD11379,2025-08-22,36,Female,Seattle,Clothing,3,14.99
ORD11380,2025-07-17,56,Male,New York,Electronics,3,599.99
ORD11381,2025-02-17,56,Female,Houston,Clothing,3,14.99
ORD11382,2025-04-01,28,Male,Houston,Home & Kitchen,4,24.99
ORD11383,2025-01-28,63,Female,Chicago,Home & Kitchen,2,150.0
ORD11384,2025-02-23,53,Male,Chicago,Home & Kitchen,1,12.99
ORD11385,2025-06-13,45,Female,Los Angeles,Electronics,2,599.99
ORD11386,2025-07-07,49,Female,Seattle,Electronics,1,299.99
ORD11387,2025-11-20,43,Male,Seattle,Home & Kitchen,3,12.99
ORD11388,2025-01-28,47,Male,Los Angeles,Home & Kitchen,2,12.99
ORD11389,2025-09-15,28,Female,Miami,Home & Kitchen,1,150.0
ORD11390,2025-01-30,23,Female,Seattle,Clothing,3,39.99
ORD11391,2025-08-20,33,Male,Houston,Electronics,5,49.99
ORD11392,2025-07-11,18,Female,New York,Home & Kitchen,1,24.99
ORD11393,2025-03-01,54,Male,New York,Clothing,1,14.99
ORD11394,2025-12-03,23,Male,Houston,Electronics,3,299.99
ORD11395,2025-04-27,46,Male,Miami,Clothing,1,39.99
ORD11396,2025-01-17,47,Male,Houston,Home & Kitchen,1,24.99
ORD11397,2025-09-05,34,Female,Seattle,Electronics,5,1099.99
ORD11398,2025-12-31,38,Female,Los Angeles,Clothing,4,14.99
ORD11399,2025-10-31,53,Female,Houston,Home & Kitchen,5,85.0
ORD11400,2025-05-12,35,Non-binary,New York,Beauty,5,9.99
ORD11401,2025-09-21,27,Non-binary,Los Angeles,Home & Kitchen,2,24.99
ORD11402,2025-02-06,20,Male,New York,Clothing,5,89.99
ORD11403,2025-12-06,57,Male,Seattle,Clothing,4,19.99
ORD11404,2025-06-01,31,Non-binary,Seattle,Home & Kitchen,3,12.99
ORD11405,2025-09-26,33,Male,Los Angeles,Beauty,4,9.99
ORD11406,2025-05-20,52,Male,Seattle,Beauty,2,18.5
ORD11407,2025-10-29,53,Male,Seattle,Home & Kitchen,5,150.0
ORD11408,2025-09-15,30,Female,Los Angeles,Home & Kitchen,4,85.0
ORD11409,2025-11-19,37,Male,Los Angeles,Electronics,3,1099.99
ORD11410,2025-01-28,46,Female,Chicago,Electronics,3,49.99
ORD11411,2025-08-18,57,Male,New York,Home & Kitchen,2,12.99
ORD11412,2025-04-16,54,Male,New York,Electronics,3,1099.99
ORD11413,2025-02-24,20,Female,Seattle,Home & Kitchen,5,24.99
ORD11414,2025-02-22,32,Male,New York,Electronics,5,49.99
ORD11415,2025-07-18,24,Female,Seattle,Electronics,3,599.99
ORD11416,2025-06-01,63,Female,Seattle,Beauty,2,9.99
ORD11417,2025-03-28,58,Male,Seattle,Home & Kitchen,3,85.0
ORD11418,2025-05-18,62,Female,Seattle,Clothing,1,19.99
ORD11419,2025-12-08,26,Male,Chicago,Home & Kitchen,1,24.99
ORD11420,2025-03-22,44,Female,Seattle,Electronics,3,299.99
ORD11421,2025-02-26,39,Male,Seattle,Clothing,5,89.99
ORD11422,2025-05-13,46,Female,Miami,Home & Kitchen,4,24.99
ORD11423,2025-05-25,20,Non-binary,Houston,Electronics,2,49.99
ORD11424,2025-03-08,47,Female,New York,Home & Kitchen,1,150.0
ORD11425,2025-04-29,60,Female,New York,Electronics,4,299.99
ORD11426,2025-05-28,61,Female,Chicago,Electronics,5,599.99
ORD11427,2025-03-02,18,Male,Los Angeles,Electronics,4,599.99
ORD11428,2025-01-24,50,Female,Chicago,Electronics,5,299.99
ORD11429,2025-06-03,58,Female,New York,Clothing,5,89.99
ORD11430,2025-11-12,29,Non-binary,Chicago,Home & Kitchen,3,85.0
ORD11431,2025-12-18,54,Male,New York,Home & Kitchen,1,12.99
ORD11432,2025-01-18,21,Male,Houston,Electronics,4,299.99
ORD11433,2025-10-20,45,Female,Miami,Electronics,5,299.99
ORD11434,2025-07-18,63,Male,Chicago,Electronics,4,599.99
ORD11435,2025-09-14,35,Female,Los Angeles,Clothing,5,39.99
ORD11436,2025-05-28,37,Female,Chicago,Clothing,1,19.99
ORD11437,2025-07-21,49,Female,Los Angeles,Home & Kitchen,1,150.0
ORD11438,2025-04-22,28,Female,New York,Electronics,2,49.99
ORD11439,2025-07-14,38,Male,Houston,Clothing,1,89.99
ORD11440,2025-08-24,52,Male,Miami,Electronics,5,599.99
ORD11441,2025-12-26,27,Male,Los Angeles,Home & Kitchen,1,150.0
ORD11442,2025-02-05,18,Female,New York,Electronics,1,49.99
ORD11443,2025-07-02,33,Male,Miami,Beauty,2,75.0
ORD11444,2025-01-08,27,Female,New York,Electronics,4,49.99
ORD11445,2025-08-16,32,Female,Miami,Electronics,3,1099.99
ORD11446,2025-08-22,39,Female,Miami,Beauty,5,75.0
ORD11447,2025-04-06,23,Male,Seattle,Beauty,2,75.0
ORD11448,2025-07-22,20,Male,Los Angeles,Beauty,1,29.99
ORD11449,2025-12-22,27,Female,Chicago,Clothing,3,19.99
ORD11450,2025-08-25,47,Female,Seattle,Clothing,4,19.99
ORD11451,2025-02-28,23,Female,Los Angeles,Clothing,2,19.99
ORD11452,2025-04-07,45,Female,Los Angeles,Electronics,1,599.99
ORD11453,2025-06-30,51,Female,Miami,Beauty,3,9.99
ORD11454,2025-10-17,24,Male,New York,Beauty,5,29.99
ORD11455,2025-07-10,39,Female,New York,Home & Kitchen,4,12.99
ORD11456,2025-03-27,63,Female,Houston,Electronics,3,299.99
ORD11457,2025-05-02,48,Female,Seattle,Clothing,5,19.99
ORD11458,2025-07-12,56,Female,Miami,Beauty,5,29.99
ORD11459,2025-05-22,39,Non-binary,Chicago,Electronics,5,299.99
ORD11460,2025-03-12,28,Female,Houston,Clothing,1,19.99
ORD11461,2025-04-01,53,Male,Chicago,Clothing,2,39.99
ORD11462,2025-12-06,27,Male,New York,Home & Kitchen,4,150.0
ORD11463,2025-05-23,59,Male,Los Angeles,Electronics,4,299.99
ORD11464,2025-07-04,54,Female,Los Angeles,Electronics,1,599.99
ORD11465,2025-03-07,20,Female,New York,Home & Kitchen,2,85.0
ORD11466,2025-03-09,26,Female,Houston,Home & Kitchen,1,85.0
ORD11467,2025-05-05,41,Female,New York,Clothing,4,19.99
ORD11468,2025-06-21,21,Male,Houston,Clothing,1,19.99
ORD11469,2025-06-26,63,Female,Los Angeles,Beauty,4,18.5
ORD11470,2025-07-02,43,Female,New York,Clothing,1,39.99
ORD11471,2025-12-17,19,Female,Miami,Electronics,1,49.99
ORD11472,2025-08-29,37,Male,Miami,Electronics,5,599.99
ORD11473,2025-09-29,31,Male,New York,Home & Kitchen,5,85.0
ORD11474,2025-05-22,22,Female,Houston,Clothing,5,39.99
ORD11475,2025-02-11,30,Female,Houston,Beauty,5,9.99
ORD11476,2025-01-29,41,Male,Chicago,Beauty,4,18.5
ORD11477,2025-01-21,42,Male,Houston,Clothing,5,19.99
ORD11478,2025-09-20,43,Male,New York,Home & Kitchen,3,150.0
ORD11479,2025-06-03,59,Male,Houston,Beauty,3,29.99
ORD11480,2025-11-06,30,Female,Miami,Beauty,1,75.0
ORD11481,2025-06-04,59,Female,Los Angeles,Beauty,2,29.99
ORD11482,2025-03-28,42,Male,New York,Electronics,2,1099.99
ORD11483,2025-05-11,31,Female,Seattle,Clothing,5,89.99
ORD11484,2025-12-23,38,Male,Los Angeles,Electronics,5,299.99
ORD11485,2025-09-10,56,Non-binary,Miami,Electronics,2,49.99
ORD11486,2025-11-24,33,Female,Seattle,Electronics,3,49.99
ORD11487,2025-04-23,30,Female,Los Angeles,Clothing,4,89.99
ORD11488,2025-04-06,41,Female,Chicago,Clothing,2,39.99
ORD11489,2025-05-14,30,Female,New York,Clothing,1,19.99
ORD11490,2025-12-28,41,Female,Miami,Beauty,1,18.5
ORD11491,2025-07-11,64,Male,Houston,Beauty,4,75.0
ORD11492,2025-06-19,47,Male,Seattle,Home & Kitchen,2,150.0
ORD11493,2025-07-04,33,Male,Miami,Beauty,4,75.0
ORD11494,2025-07-17,64,Female,Miami,Beauty,4,9.99
ORD11495,2025-04-17,35,Male,Los Angeles,Home & Kitchen,3,150.0
ORD11496,2025-01-12,52,Female,New York,Home & Kitchen,5,150.0
ORD11497,2025-02-14,39,Male,Houston,Clothing,3,89.99
ORD11498,2025-10-22,42,Male,Houston,Clothing,2,19.99
ORD11499,2025-01-07,47,Female,Chicago,Clothing,3,39.99
